f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f 16m 16f jL0102m jL0102f jV1400m jV1400f jV1600m jV1600f jV0300m jV0300f jV1100m jV1100f 
5.09414 0.5 -0.583748 0.5 7.57379e-06 1 0 0.452045 179.503 0.464372 -179.96 0.506294 -0.288135 0.5 179.416 0.500006 -0.291878 0.5 -180 0.5 -0.583748 1 -0 0.500006 179.708 0.403612 -0.496615 1 -0 0.452048 179.712 0 0 0.000300004 179.708 4.09165e-13 -89.998 1.47009e-07 -91.1548 0.0003 180 0 0 
5.21401 0.5 -0.597485 0.5 8.12111e-06 1 0 0.452045 179.492 0.464372 -179.959 0.506294 -0.294915 0.5 179.403 0.500007 -0.298746 0.5 -180 0.5 -0.597485 1 -0 0.500007 179.701 0.403612 -0.508301 1 -0 0.452048 179.705 0 0 0.000300004 179.701 4.18793e-13 -89.9979 1.50469e-07 -91.1697 0.0003 180 0 0 
5.3367 0.5 -0.611544 0.5 8.70798e-06 1 0 0.452045 179.48 0.464372 -179.958 0.506294 -0.301855 0.5 179.388 0.500007 -0.305776 0.5 -180 0.5 -0.611544 1 -0 0.500007 179.694 0.403612 -0.520262 1 -0 0.452048 179.698 0 0 0.000300004 179.694 4.28648e-13 -89.9979 1.54011e-07 -91.1853 0.0003 180 0 0 
5.46228 0.5 -0.625935 0.5 9.33725e-06 1 0 0.452045 179.467 0.464373 -179.957 0.506294 -0.308958 0.5 179.374 0.500007 -0.312972 0.5 -180 0.5 -0.625935 1 -0 0.500007 179.687 0.403612 -0.532504 1 -0 0.452049 179.691 0 0 0.000300004 179.687 4.38735e-13 -89.9978 1.57637e-07 -91.2015 0.0003 180 0 0 
5.59081 0.5 -0.640664 0.5 1.0012e-05 1 0 0.452045 179.455 0.464373 -179.956 0.506294 -0.316228 0.5 179.359 0.500008 -0.320337 0.5 -180 0.5 -0.640664 1 -0 0.500008 179.68 0.403612 -0.545035 1 -0 0.452049 179.684 0 0 0.000300005 179.68 4.49058e-13 -89.9978 1.61347e-07 -91.2183 0.0003 180 0 0 
5.72237 0.5 -0.655739 0.5 1.07355e-05 1 0 0.452045 179.442 0.464373 -179.955 0.506295 -0.32367 0.5 179.344 0.500008 -0.327875 0.5 -180 0.5 -0.655739 1 -0 0.500008 179.672 0.403612 -0.55786 1 -0 0.452049 179.676 0 0 0.000300005 179.672 4.59625e-13 -89.9977 1.65146e-07 -91.2358 0.0003 180 0 0 
5.85702 0.5 -0.67117 0.5 1.15113e-05 1 0 0.452045 179.429 0.464373 -179.954 0.506295 -0.331286 0.5 179.329 0.500009 -0.335591 0.5 -180 0.5 -0.67117 1 -0 0.500009 179.664 0.403612 -0.570987 1 -0 0.452049 179.669 0 0 0.000300005 179.664 4.70441e-13 -89.9977 1.69034e-07 -91.254 0.0003 180 0 0 
5.99484 0.5 -0.686963 0.5 1.23431e-05 1 0 0.452045 179.416 0.464374 -179.953 0.506295 -0.339082 0.5 179.313 0.500009 -0.343488 0.5 -180 0.5 -0.686963 1 -0 0.500009 179.657 0.403611 -0.584423 1 -0 0.452049 179.661 0 0 0.000300005 179.657 4.81511e-13 -89.9976 1.73013e-07 -91.2729 0.0003 180 0 0 
6.13591 0.5 -0.703128 0.5 1.32351e-05 1 0 0.452045 179.402 0.464374 -179.952 0.506295 -0.347061 0.5 179.297 0.500009 -0.351571 0.5 -180 0.5 -0.703128 1 -0 0.500009 179.648 0.403611 -0.598175 1 -0 0.452049 179.653 0 0 0.000300006 179.648 4.92841e-13 -89.9976 1.77086e-07 -91.2924 0.0003 180 0 0 
6.28029 0.5 -0.719674 0.5 1.41915e-05 1 0 0.452045 179.388 0.464374 -179.951 0.506295 -0.355228 0.5 179.28 0.50001 -0.359844 0.5 -180 0.5 -0.719674 1 -0 0.50001 179.64 0.403611 -0.612251 1 -0 0.452049 179.645 0 0 0.000300006 179.64 5.04438e-13 -89.9975 1.81255e-07 -91.3126 0.0003 180 0 0 
6.42807 0.5 -0.736609 0.5 1.5217e-05 1 0 0.452045 179.373 0.464375 -179.95 0.506295 -0.363587 0.5 179.263 0.50001 -0.368312 0.5 -180 0.5 -0.736609 1 -0 0.50001 179.632 0.403611 -0.626658 1 -0 0.452049 179.636 0 0 0.000300006 179.632 5.16308e-13 -89.9974 1.85523e-07 -91.3336 0.0003 180 0 0 
6.57933 0.5 -0.753942 0.5 1.63167e-05 1 0 0.452045 179.359 0.464375 -179.949 0.506296 -0.372143 0.5 179.246 0.500011 -0.376979 0.5 -180 0.5 -0.753942 1 -0 0.500011 179.623 0.403611 -0.641404 1 -0 0.45205 179.628 0 0 0.000300006 179.623 5.28457e-13 -89.9974 1.89891e-07 -91.3553 0.0003 180 0 0 
6.73415 0.5 -0.771683 0.5 1.74958e-05 1 0 0.452044 179.344 0.464375 -179.947 0.506296 -0.3809 0.5 179.228 0.500011 -0.38585 0.5 -180 0.5 -0.771683 1 -0 0.500011 179.614 0.403611 -0.656497 1 -0 0.45205 179.619 0 0 0.000300007 179.614 5.40893e-13 -89.9973 1.94362e-07 -91.3777 0.0003 180 0 0 
6.89261 0.5 -0.789842 0.5 1.876e-05 1 0 0.452044 179.328 0.464376 -179.946 0.506296 -0.389863 0.5 179.21 0.500012 -0.39493 0.5 -180 0.5 -0.789842 1 -0 0.500012 179.605 0.403611 -0.671946 1 -0 0.45205 179.61 0 0 0.000300007 179.605 5.5362e-13 -89.9973 1.98938e-07 -91.4008 0.0003 180 0 0 
7.0548 0.5 -0.808428 0.5 2.01157e-05 1 0 0.452044 179.312 0.464376 -179.945 0.506296 -0.399038 0.5 179.192 0.500012 -0.404224 0.5 -180 0.5 -0.808428 1 -0 0.500012 179.596 0.403611 -0.687757 1 -0 0.45205 179.601 0 0 0.000300007 179.596 5.66648e-13 -89.9972 2.03623e-07 -91.4247 0.0003 180 0 0 
7.22081 0.5 -0.827452 0.5 2.15693e-05 1 0 0.452044 179.296 0.464376 -179.944 0.506296 -0.408428 0.5 179.173 0.500013 -0.413737 0.5 -180 0.5 -0.827452 1 -0 0.500013 179.586 0.403611 -0.703941 1 -0 0.45205 179.592 0 0 0.000300008 179.586 5.79982e-13 -89.9971 2.08417e-07 -91.4494 0.0003 180 0 0 
7.39072 0.5 -0.846923 0.5 2.31279e-05 1 0 0.452044 179.279 0.464377 -179.942 0.506296 -0.418039 0.5 179.153 0.500014 -0.423473 0.5 -180 0.5 -0.846923 1 -0 0.500014 179.577 0.403611 -0.720506 1 -0 0.45205 179.582 0 0 0.000300008 179.577 5.93629e-13 -89.9971 2.13325e-07 -91.4748 0.0003 180 0 0 
7.56463 0.5 -0.866852 0.5 2.47992e-05 1 0 0.452044 179.263 0.464377 -179.941 0.506297 -0.427876 0.5 179.133 0.500014 -0.433438 0.5 -180 0.5 -0.866852 1 -0 0.500014 179.567 0.403611 -0.73746 1 -0 0.452051 179.572 0 0 0.000300009 179.567 6.07598e-13 -89.997 2.18349e-07 -91.5011 0.0003 180 0 0 
7.74264 0.5 -0.88725 0.5 2.65912e-05 1 0 0.452044 179.245 0.464378 -179.939 0.506297 -0.437945 0.5 179.113 0.500015 -0.443639 0.5 -180 0.5 -0.88725 1 -0 0.500015 179.556 0.403611 -0.754814 1 -0 0.452051 179.562 0 0 0.000300009 179.556 6.21895e-13 -89.9969 2.23491e-07 -91.5282 0.0003 180 0 0 
7.92483 0.5 -0.908129 0.5 2.85127e-05 1 0 0.452044 179.227 0.464378 -179.938 0.506297 -0.448251 0.5 179.092 0.500016 -0.454079 0.5 -180 0.5 -0.908129 1 -0 0.500016 179.546 0.403611 -0.772576 1 -0 0.452051 179.552 0 0 0.000300009 179.546 6.36529e-13 -89.9968 2.28754e-07 -91.5561 0.0003 180 0 0 
8.11131 0.5 -0.929498 0.5 3.05731e-05 1 0 0.452044 179.209 0.464379 -179.937 0.506297 -0.458799 0.5 179.071 0.500016 -0.464765 0.5 -180 0.5 -0.929498 1 -0 0.500016 179.535 0.40361 -0.790755 1 -0 0.452051 179.541 0 0 0.00030001 179.535 6.51507e-13 -89.9968 2.34142e-07 -91.5848 0.0003 180 0 0 
8.30218 0.5 -0.951371 0.5 3.27823e-05 1 0 0.452044 179.191 0.464379 -179.935 0.506298 -0.469595 0.5 179.049 0.500017 -0.475702 0.5 -180 0.5 -0.951371 1 -0 0.500017 179.524 0.40361 -0.809363 1 -0 0.452052 179.53 0 0 0.00030001 179.524 6.66838e-13 -89.9967 2.39657e-07 -91.6144 0.0003 180 0 0 
8.49753 0.5 -0.973758 0.5 3.51512e-05 1 0 0.452043 179.172 0.46438 -179.934 0.506298 -0.480646 0.5 179.026 0.500018 -0.486897 0.5 -180 0.5 -0.973758 1 -0 0.500018 179.513 0.40361 -0.828409 1 -0 0.452052 179.519 0 0 0.000300011 179.513 6.82529e-13 -89.9966 2.45301e-07 -91.6448 0.0003 180 0 0 
8.69749 0.5 -0.996672 0.5 3.76912e-05 1 0 0.452043 179.152 0.46438 -179.932 0.506298 -0.491957 0.5 179.003 0.500019 -0.498355 0.5 -180 0.5 -0.996672 1 -0 0.500019 179.502 0.40361 -0.847902 1 -0 0.452052 179.508 0 0 0.000300011 179.502 6.9859e-13 -89.9965 2.51079e-07 -91.6762 0.0003 180 0 0 
8.90215 0.5 -1.02013 0.5 4.04147e-05 1 0 0.452043 179.132 0.464381 -179.93 0.506299 -0.503534 0.5 178.98 0.50002 -0.510083 0.5 -180 0.5 -1.02013 1 -0 0.50002 179.49 0.40361 -0.867855 1 -0 0.452052 179.496 0 0 0.000300012 179.49 7.15029e-13 -89.9965 2.56994e-07 -91.7084 0.0003 180 0 0 
9.11163 0.5 -1.04413 0.5 4.33351e-05 1 0 0.452043 179.112 0.464382 -179.929 0.506299 -0.515383 0.5 178.956 0.500021 -0.522087 0.5 -180 0.5 -1.04413 1 -0 0.500021 179.478 0.40361 -0.888277 1 -0 0.452053 179.485 0 0 0.000300012 179.478 7.31854e-13 -89.9964 2.63048e-07 -91.7416 0.0003 180 0 0 
9.32603 0.5 -1.0687 0.5 4.64664e-05 1 0 0.452043 179.091 0.464382 -179.927 0.506299 -0.527511 0.5 178.931 0.500022 -0.534374 0.5 -180 0.5 -1.0687 1 -0 0.500022 179.466 0.40361 -0.909179 1 -0 0.452053 179.472 0 0 0.000300013 179.466 7.49075e-13 -89.9963 2.69245e-07 -91.7757 0.0003 180 0 0 
9.54548 0.5 -1.09385 0.5 4.9824e-05 1 0 0.452043 179.069 0.464383 -179.925 0.5063 -0.539925 0.5 178.906 0.500023 -0.54695 0.5 -180 0.5 -1.09385 1 -0 0.500023 179.453 0.40361 -0.930573 1 -0 0.452053 179.46 0 0 0.000300014 179.453 7.66702e-13 -89.9962 2.75588e-07 -91.8108 0.0003 180 0 0 
9.7701 0.5 -1.11959 0.5 5.34242e-05 1 0 0.452043 179.048 0.464384 -179.924 0.5063 -0.55263 0.5 178.88 0.500024 -0.559822 0.5 -180 0.5 -1.11959 1 -0 0.500024 179.44 0.403609 -0.952471 1 -0 0.452054 179.447 0 0 0.000300014 179.44 7.84743e-13 -89.9961 2.82082e-07 -91.8469 0.0003 180 0 0 
10 0.5 -1.14594 0.5 5.72845e-05 1 0 0.452042 179.025 0.464384 -179.922 0.5063 -0.565635 0.5 178.854 0.500025 -0.572996 0.5 -180 0.5 -1.14594 1 -0 0.500025 179.427 0.403609 -0.974885 1 -0 0.452054 179.434 0 0 0.000300015 179.427 8.03209e-13 -89.996 2.88728e-07 -91.8839 0.0003 180 0 0 
10.2353 0.5 -1.1729 0.5 6.14237e-05 1 0 0.452042 179.002 0.464385 -179.92 0.506301 -0.578946 0.5 178.827 0.500026 -0.586482 0.5 -180 0.5 -1.1729 1 -0 0.500026 179.414 0.403609 -0.997825 1 -0 0.452054 179.421 0 0 0.000300016 179.414 8.2211e-13 -89.9959 2.95532e-07 -91.922 0.0003 180 0 0 
10.4762 0.5 -1.2005 0.5 6.58619e-05 1 0 0.452042 178.979 0.464386 -179.918 0.506301 -0.59257 0.5 178.799 0.500027 -0.600284 0.5 -180 0.5 -1.2005 1 -0 0.500027 179.4 0.403609 -1.02131 1 -0 0.452055 179.407 0 0 0.000300016 179.4 8.41455e-13 -89.9958 3.02496e-07 -91.9611 0.0003 180 0 0 
10.7227 0.5 -1.22875 0.5 7.06208e-05 1 0 0.452042 178.955 0.464387 -179.916 0.506302 -0.606515 0.5 178.771 0.500029 -0.614411 0.5 -180 0.5 -1.22875 1 -0 0.500029 179.386 0.403609 -1.04534 1 -0 0.452055 179.393 0 0 0.000300017 179.386 8.61255e-13 -89.9957 3.09625e-07 -92.0013 0.0003 180 0 0 
10.975 0.5 -1.25767 0.5 7.57236e-05 1 0 0.452042 178.93 0.464388 -179.914 0.506302 -0.620788 0.5 178.742 0.50003 -0.628872 0.5 -180 0.5 -1.25767 1 -0 0.50003 179.371 0.403609 -1.06994 1 -0 0.452056 179.379 0 0 0.000300018 179.371 8.81521e-13 -89.9956 3.16923e-07 -92.0425 0.0003 180 0 0 
11.2332 0.5 -1.28726 0.5 8.1195e-05 1 0 0.452041 178.905 0.464389 -179.912 0.506303 -0.635398 0.5 178.713 0.500032 -0.643672 0.5 -180 0.5 -1.28726 1 -0 0.500032 179.356 0.403608 -1.09511 1 -0 0.452056 179.365 0 0 0.000300019 179.356 9.02265e-13 -89.9955 3.24393e-07 -92.0849 0.0003 180 0 0 
11.4976 0.5 -1.31755 0.5 8.70617e-05 1 0 0.452041 178.879 0.46439 -179.91 0.506303 -0.65035 0.5 178.682 0.500033 -0.658821 0.5 -180 0.5 -1.31755 1 -0 0.500033 179.341 0.403608 -1.12088 1 -0 0.452057 179.35 0 0 0.00030002 179.341 9.23496e-13 -89.9954 3.3204e-07 -92.1283 0.0003 180 0 0 
11.7681 0.5 -1.34856 0.5 9.33522e-05 1 0 0.452041 178.853 0.464391 -179.908 0.506304 -0.665655 0.5 178.651 0.500035 -0.674326 0.5 -180 0.5 -1.34856 1 -0 0.500035 179.326 0.403608 -1.14726 1 -0 0.452057 179.334 0 0 0.000300021 179.326 9.45227e-13 -89.9953 3.39868e-07 -92.173 0.0003 180 0 0 
12.045 0.5 -1.38029 0.5 0.000100097 1 0 0.452041 178.826 0.464392 -179.906 0.506304 -0.68132 0.5 178.62 0.500036 -0.690197 0.5 -180 0.5 -1.38029 1 -0 0.500036 179.31 0.403608 -1.17426 1 -0 0.452058 179.319 0 0 0.000300022 179.31 9.67469e-13 -89.9952 3.47881e-07 -92.2187 0.0003 180 0 0 
12.3285 0.5 -1.41278 0.5 0.000107329 1 0 0.452041 178.798 0.464393 -179.904 0.506305 -0.697354 0.5 178.587 0.500038 -0.706441 0.5 -180 0.5 -1.41278 1 -0 0.500038 179.294 0.403608 -1.20189 1 -0 0.452058 179.303 0 0 0.000300023 179.294 9.90235e-13 -89.9951 3.56084e-07 -92.2657 0.0003 180 0 0 
12.6186 0.5 -1.44602 0.5 0.000115084 1 0 0.45204 178.77 0.464394 -179.901 0.506306 -0.713765 0.5 178.554 0.50004 -0.723068 0.5 -180 0.5 -1.44602 1 -0 0.50004 179.277 0.403607 -1.23017 1 -0 0.452059 179.286 0 0 0.000300024 179.277 1.01354e-12 -89.995 3.64481e-07 -92.3139 0.0003 180 0 0 
12.9155 0.5 -1.48005 0.5 0.000123399 1 0 0.45204 178.741 0.464396 -179.899 0.506306 -0.730563 0.5 178.52 0.500042 -0.740086 0.5 -180 0.5 -1.48005 1 -0 0.500042 179.26 0.403607 -1.25912 1 -0 0.452059 179.269 0 0 0.000300025 179.26 1.03739e-12 -89.9949 3.73077e-07 -92.3634 0.0003 180 0 0 
13.2194 0.5 -1.51488 0.5 0.000132315 1 0 0.45204 178.711 0.464397 -179.897 0.506307 -0.747756 0.5 178.485 0.500044 -0.757505 0.5 -180 0.5 -1.51488 1 -0 0.500044 179.242 0.403607 -1.28875 1 -0 0.45206 179.252 0 0 0.000300026 179.242 1.0618e-12 -89.9947 3.81877e-07 -92.4141 0.0003 180 0 0 
13.5305 0.5 -1.55053 0.5 0.000141874 1 0 0.452039 178.681 0.464398 -179.894 0.506308 -0.765354 0.5 178.449 0.500046 -0.775335 0.5 -180 0.5 -1.55053 1 -0 0.500046 179.225 0.403607 -1.31908 1 -0 0.45206 179.235 0 0 0.000300027 179.225 1.08678e-12 -89.9946 3.90885e-07 -92.4662 0.0003 180 0 0 
13.8489 0.5 -1.58701 0.5 0.000152125 1 0 0.452039 178.65 0.4644 -179.892 0.506309 -0.783365 0.5 178.413 0.500048 -0.793584 0.5 -180 0.5 -1.58701 1 -0 0.500048 179.206 0.403606 -1.35012 1 -0 0.452061 179.217 0 0 0.000300029 179.206 1.11236e-12 -89.9945 4.00106e-07 -92.5195 0.0003 180 0 0 
14.1747 0.5 -1.62436 0.5 0.000163115 1 0 0.452039 178.618 0.464401 -179.889 0.506309 -0.801801 0.5 178.376 0.50005 -0.812262 0.5 -180 0.5 -1.62436 1 -0 0.50005 179.188 0.403606 -1.38189 1 -0 0.452062 179.198 0 0 0.00030003 179.188 1.13853e-12 -89.9944 4.09547e-07 -92.5742 0.0003 180 0 0 
14.5083 0.5 -1.66259 0.5 0.0001749 1 0 0.452038 178.586 0.464403 -179.887 0.50631 -0.820671 0.5 178.337 0.500053 -0.831381 0.5 -180 0.5 -1.66259 1 -0 0.500053 179.169 0.403606 -1.41441 1 -0 0.452063 179.179 0 0 0.000300032 179.169 1.16532e-12 -89.9942 4.19211e-07 -92.6303 0.0003 180 0 0 
14.8497 0.5 -1.70171 0.5 0.000187536 1 0 0.452038 178.552 0.464405 -179.884 0.506311 -0.839985 0.5 178.298 0.500055 -0.85095 0.5 -180 0.5 -1.70171 1 -0 0.500055 179.149 0.403605 -1.44769 1 -0 0.452063 179.16 0 0 0.000300033 179.149 1.19274e-12 -89.9941 4.29105e-07 -92.6879 0.0003 180 0 0 
15.1991 0.5 -1.74176 0.5 0.000201084 1 0 0.452038 178.518 0.464406 -179.881 0.506312 -0.859754 0.5 178.258 0.500058 -0.87098 0.5 -180 0.5 -1.74176 1 -0 0.500058 179.129 0.403605 -1.48176 1 -0 0.452064 179.14 0 0 0.000300035 179.129 1.22081e-12 -89.994 4.39234e-07 -92.7468 0.0003 180 0 0 
15.5568 0.5 -1.78275 0.5 0.000215611 1 0 0.452037 178.483 0.464408 -179.878 0.506313 -0.879988 0.5 178.217 0.50006 -0.891481 0.5 -180 0.5 -1.78275 1 -0 0.50006 179.109 0.403605 -1.51663 1 -0 0.452065 179.12 0 0 0.000300036 179.109 1.24954e-12 -89.9938 4.49603e-07 -92.8073 0.0003 180 0 0 
15.9228 0.5 -1.8247 0.5 0.000231187 1 0 0.452037 178.448 0.46441 -179.876 0.506314 -0.900699 0.5 178.175 0.500063 -0.912466 0.5 -180 0.5 -1.8247 1 -0 0.500063 179.088 0.403604 -1.55232 1 -0 0.452066 179.099 0 0 0.000300038 179.088 1.27894e-12 -89.9937 4.60219e-07 -92.8692 0.0003 180 0 0 
16.2975 0.5 -1.86764 0.5 0.000247889 1 0 0.452036 178.411 0.464412 -179.873 0.506315 -0.921897 0.5 178.132 0.500066 -0.933945 0.5 -180 0.5 -1.86764 1 -0 0.500066 179.066 0.403604 -1.58885 1 -0 0.452067 179.078 0 0 0.00030004 179.066 1.30903e-12 -89.9935 4.71088e-07 -92.9327 0.0003 180 0 0 
16.681 0.5 -1.91159 0.5 0.000265796 1 0 0.452036 178.374 0.464414 -179.87 0.506316 -0.943595 0.5 178.088 0.50007 -0.955929 0.5 -180 0.5 -1.91159 1 -0 0.50007 179.044 0.403603 -1.62624 1 -0 0.452068 179.056 0 0 0.000300042 179.044 1.33984e-12 -89.9934 4.82214e-07 -92.9978 0.0003 180 0 0 
17.0735 0.5 -1.95658 0.5 0.000284997 1 0 0.452035 178.335 0.464417 -179.867 0.506317 -0.965803 0.5 178.043 0.500073 -0.978432 0.5 -180 0.5 -1.95658 1 -0 0.500073 179.022 0.403603 -1.66451 1 -0 0.452069 179.034 0 0 0.000300044 179.022 1.37137e-12 -89.9932 4.93606e-07 -93.0645 0.0003 180 0 0 
17.4753 0.5 -2.00262 0.5 0.000305584 1 0 0.452035 178.296 0.464419 -179.863 0.506318 -0.988534 0.5 177.997 0.500076 -1.00146 0.5 -180 0.5 -2.00262 1 -0 0.500076 178.999 0.403603 -1.70368 1 -0 0.45207 179.011 0 0 0.000300046 178.999 1.40364e-12 -89.9931 5.05269e-07 -93.1328 0.0003 180 0 0 
17.8865 0.5 -2.04975 0.5 0.000327658 1 0 0.452034 178.256 0.464421 -179.86 0.50632 -1.0118 0.5 177.95 0.50008 -1.02504 0.5 -180 0.5 -2.04975 1 -0 0.50008 178.975 0.403602 -1.74378 1 -0 0.452071 178.988 0 0 0.000300048 178.975 1.43667e-12 -89.9929 5.1721e-07 -93.2029 0.0003 180 0 0 
18.3074 0.5 -2.09799 0.5 0.000351327 1 0 0.452034 178.215 0.464424 -179.857 0.506321 -1.03561 0.5 177.902 0.500084 -1.04917 0.5 -180 0.5 -2.09799 1 -0 0.500084 178.951 0.403602 -1.78481 1 -0 0.452072 178.964 0 0 0.00030005 178.951 1.47047e-12 -89.9927 5.29435e-07 -93.2746 0.0003 180 0 0 
18.7382 0.5 -2.14736 0.5 0.000376704 1 0 0.452033 178.173 0.464427 -179.854 0.506322 -1.05999 0.5 177.853 0.500088 -1.07387 0.5 -180 0.5 -2.14736 1 -0 0.500088 178.926 0.403601 -1.82681 1 -0 0.452074 178.94 0 0 0.000300053 178.926 1.50507e-12 -89.9925 5.41953e-07 -93.3481 0.0003 180 0 0 
19.1791 0.5 -2.1979 0.5 0.000403914 1 0 0.452033 178.13 0.464429 -179.85 0.506324 -1.08494 0.5 177.802 0.500092 -1.09915 0.5 -180 0.5 -2.1979 1 -0 0.500092 178.901 0.4036 -1.86981 1 -0 0.452075 178.915 0 0 0.000300055 178.901 1.54049e-12 -89.9924 5.54769e-07 -93.4234 0.0003 180 0 0 
19.6304 0.5 -2.24963 0.5 0.000433088 1 0 0.452032 178.086 0.464432 -179.847 0.506325 -1.11047 0.5 177.75 0.500096 -1.12503 0.5 -180 0.5 -2.24963 1 -0 0.500096 178.875 0.4036 -1.91381 1 -0 0.452076 178.89 0 0 0.000300058 178.875 1.57674e-12 -89.9922 5.67891e-07 -93.5005 0.0003 180 0 0 
20.0923 0.5 -2.30257 0.5 0.00046437 1 0 0.452031 178.041 0.464435 -179.843 0.506327 -1.13661 0.5 177.697 0.500101 -1.15152 0.5 -180 0.5 -2.30257 1 -0 0.500101 178.848 0.403599 -1.95885 1 -0 0.452078 178.863 0 0 0.000300061 178.848 1.61384e-12 -89.992 5.81327e-07 -93.5795 0.0003 180 0 0 
20.5651 0.5 -2.35676 0.5 0.000497909 1 0 0.45203 177.995 0.464439 -179.839 0.506329 -1.16337 0.5 177.643 0.500106 -1.17863 0.5 -180 0.5 -2.35676 1 -0 0.500106 178.821 0.403599 -2.00495 1 -0 0.452079 178.837 0 0 0.000300063 178.821 1.65182e-12 -89.9918 5.95084e-07 -93.6605 0.0003 180 0 0 
21.049 0.5 -2.41222 0.5 0.00053387 1 0 0.45203 177.948 0.464442 -179.835 0.506331 -1.19075 0.5 177.588 0.500111 -1.20638 0.5 -179.999 0.5 -2.41222 1 -0 0.500111 178.794 0.403598 -2.05213 1 -0 0.452081 178.809 0 0 0.000300066 178.794 1.69069e-12 -89.9916 6.0917e-07 -93.7434 0.0003 179.999 0 0 
21.5443 0.5 -2.46899 0.5 0.000572427 1 0 0.452029 177.9 0.464446 -179.832 0.506332 -1.21878 0.5 177.531 0.500116 -1.23478 0.5 -179.999 0.5 -2.46899 1 -0 0.500116 178.765 0.403597 -2.10042 1 -0 0.452082 178.781 0 0 0.00030007 178.765 1.73047e-12 -89.9914 6.23595e-07 -93.8283 0.0003 179.999 0 0 
22.0513 0.5 -2.5271 0.5 0.000613768 1 0 0.452028 177.85 0.464449 -179.828 0.506334 -1.24747 0.5 177.473 0.500122 -1.26386 0.5 -179.999 0.5 -2.5271 1 -0 0.500122 178.736 0.403597 -2.14985 1 -0 0.452084 178.753 0 0 0.000300073 178.736 1.77119e-12 -89.9912 6.38365e-07 -93.9152 0.0003 179.999 0 0 
22.5702 0.5 -2.58658 0.5 0.000658092 1 0 0.452027 177.8 0.464453 -179.824 0.506336 -1.27683 0.5 177.413 0.500127 -1.29362 0.5 -179.999 0.5 -2.58658 1 -0 0.500127 178.706 0.403596 -2.20045 1 -0 0.452086 178.723 0 0 0.000300076 178.706 1.81287e-12 -89.991 6.53489e-07 -94.0042 0.0003 179.999 0 0 
23.1013 0.5 -2.64745 0.5 0.000705617 1 0 0.452026 177.748 0.464457 -179.819 0.506338 -1.30689 0.5 177.353 0.500133 -1.32408 0.5 -179.999 0.5 -2.64745 1 -0 0.500133 178.676 0.403595 -2.25224 1 -0 0.452088 178.693 0 0 0.00030008 178.676 1.85553e-12 -89.9908 6.68977e-07 -94.0954 0.0003 179.999 0 0 
23.6449 0.5 -2.70976 0.5 0.000756571 1 0 0.452025 177.695 0.464461 -179.815 0.506341 -1.33765 0.5 177.29 0.50014 -1.35526 0.5 -179.999 0.5 -2.70976 1 -0 0.50014 178.645 0.403594 -2.30524 1 -0 0.45209 178.662 0 0 0.000300084 178.645 1.8992e-12 -89.9906 6.84837e-07 -94.1888 0.0003 179.999 0 0 
24.2013 0.5 -2.77354 0.5 0.000811203 1 0 0.452024 177.641 0.464466 -179.811 0.506343 -1.36914 0.5 177.226 0.500146 -1.38717 0.5 -179.999 0.5 -2.77354 1 -0 0.500146 178.613 0.403593 -2.35949 1 -0 0.452092 178.631 0 0 0.000300088 178.613 1.94389e-12 -89.9904 7.01079e-07 -94.2844 0.0003 179.999 0 0 
24.7708 0.5 -2.83881 0.5 0.000869778 1 0 0.452023 177.585 0.464471 -179.806 0.506345 -1.40137 0.5 177.161 0.500153 -1.41984 0.5 -179.999 0.5 -2.83881 1 -0 0.500153 178.58 0.403592 -2.41502 1 -0 0.452094 178.599 0 0 0.000300092 178.58 1.98963e-12 -89.9902 7.17713e-07 -94.3823 0.0003 179.999 0 0 
25.3536 0.5 -2.90563 0.5 0.00093258 1 0 0.452022 177.528 0.464475 -179.802 0.506348 -1.43436 0.5 177.094 0.500161 -1.45328 0.5 -179.999 0.5 -2.90563 1 -0 0.500161 178.547 0.403591 -2.47186 1 -0 0.452096 178.566 0 0 0.000300096 178.547 2.03645e-12 -89.9899 7.34748e-07 -94.4825 0.0003 179.999 0 0 
25.9502 0.5 -2.97402 0.5 0.000999913 1 0 0.452021 177.47 0.464481 -179.797 0.506351 -1.46813 0.5 177.026 0.500168 -1.48751 0.5 -179.999 0.5 -2.97402 1 -0 0.500168 178.512 0.40359 -2.53004 1 -0 0.452099 178.532 0 0 0.000300101 178.512 2.08437e-12 -89.9897 7.52194e-07 -94.5852 0.0003 179.999 0 0 
26.5609 0.5 -3.04401 0.5 0.00107211 1 0 0.45202 177.41 0.464486 -179.792 0.506354 -1.50269 0.5 176.956 0.500176 -1.52254 0.5 -179.999 0.5 -3.04401 1 -0 0.500176 178.477 0.403589 -2.58958 1 -0 0.452101 178.497 0 0 0.000300106 178.477 2.13342e-12 -89.9894 7.70062e-07 -94.6902 0.0003 179.999 0 0 
27.1859 0.5 -3.11566 0.500001 0.00114951 1 0 0.452019 177.349 0.464492 -179.787 0.506356 -1.53807 0.5 176.884 0.500185 -1.55841 0.500001 -179.999 0.5 -3.11566 1 -0 0.500185 178.442 0.403588 -2.65053 1 -0 0.452104 178.462 0 0 0.000300111 178.442 2.18362e-12 -89.9892 7.88362e-07 -94.7978 0.0003 179.999 0 0 
